EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
986070,STARK CO., ,10/21/2021,1610,Tornado, ,EF1,0,0,0,0,OH,EST-5, ,163341,C,151,CLE,0,0,NWS Storm Survey, ,2.96,50, , , , , ,10/21/2021,1615, , , , ,"An EF1 tornado with estimated maximum winds of 110 mph moved generally east-northeastward in Jackson Township. This tornado began in North Park, where trees, recreational buildings, and a large garage were damaged. As the tornado progressed, it damaged a business along Wales Avenue Northwest and then produced intermittent tree damage all the way to Lake Cable. After crossing the lake, the tornado produced minor tree damage near Stark State College before dissipating near I-77.","A surface low moved eastward across northern Lake Huron to the eastern shore of Georgian Bay during the afternoon through early evening of the 21st. Simultaneously, the trailing cold front swept generally eastward from western Ohio to far-southwestern New York and the Ohio/West Virginia border. A quasi-linear convective system (i.e. QLCS) accompanied the cold front as the front encountered a high-shear/low-CAPE environment within the warm sector. ||The high-shear/low-CAPE environment consisted of moderate to strong effective bulk shear of about 40 to 50 knots, 0-0.5 km AGL effective storm-relative helicity exceeding 100 meters squared per second squared, MUCAPE less than 1000 J/kg, mixed-layer LCL heights less than 1000 meters AGL, and weak DCAPE less than 500 J/kg. As a result, the QLCS consisted of a mix of low-topped supercells and multicells. Despite weak MUCAPE, the volatile kinematic environment and low LCL heights in northeast Ohio allowed some mesocyclones and mesovortices to become tornadic. A total of eight tornadoes occurred. In addition to the tornadoes, isolated straight-line wind damage happened and was likely the result of enhanced outflow accompanying mesovortices.",410
986136,PORTAGE CO., ,10/21/2021,1621,Tornado, ,EF0,0,0,0,0,OH,EST-5, ,163341,C,133,CLE,0,0,NWS Storm Survey, ,0.22,25, , , , , ,10/21/2021,1622, , , , ,"A very brief EF0 tornado with estimated maximum winds of 75 mph moved generally eastward in Aurora. This tornado began west of a large four-story building northwest of the intersection of Lena Drive and Page Road. As the tornado traversed the building and its parking lot, a rooftop AC unit was blown over, some roof damage occurred, and tree limbs were snapped and scattered across the parking lot before the tornado dissipated.","A surface low moved eastward across northern Lake Huron to the eastern shore of Georgian Bay during the afternoon through early evening of the 21st. Simultaneously, the trailing cold front swept generally eastward from western Ohio to far-southwestern New York and the Ohio/West Virginia border. A quasi-linear convective system (i.e. QLCS) accompanied the cold front as the front encountered a high-shear/low-CAPE environment within the warm sector. ||The high-shear/low-CAPE environment consisted of moderate to strong effective bulk shear of about 40 to 50 knots, 0-0.5 km AGL effective storm-relative helicity exceeding 100 meters squared per second squared, MUCAPE less than 1000 J/kg, mixed-layer LCL heights less than 1000 meters AGL, and weak DCAPE less than 500 J/kg. As a result, the QLCS consisted of a mix of low-topped supercells and multicells. Despite weak MUCAPE, the volatile kinematic environment and low LCL heights in northeast Ohio allowed some mesocyclones and mesovortices to become tornadic. A total of eight tornadoes occurred. In addition to the tornadoes, isolated straight-line wind damage happened and was likely the result of enhanced outflow accompanying mesovortices.",411
986122,TRUMBULL CO., ,10/21/2021,1715,Tornado, ,EF1,0,0,0,0,OH,EST-5, ,163341,C,155,CLE,0,0,NWS Storm Survey, ,0.66,50, , , , , ,10/21/2021,1717, , , , ,"A brief EF1 tornado with estimated maximum winds of 104 mph moved generally eastward in Mecca. This tornado began just east of Mosquito Creek Lake. The tornado damaged several residences on Griffith and Edgewater Drives. One of these homes suffered major damage to its attached garage. Several trees were snapped or uprooted along the tornado's path before the tornado dissipated east of Philips Rice Road.","A surface low moved eastward across northern Lake Huron to the eastern shore of Georgian Bay during the afternoon through early evening of the 21st. Simultaneously, the trailing cold front swept generally eastward from western Ohio to far-southwestern New York and the Ohio/West Virginia border. A quasi-linear convective system (i.e. QLCS) accompanied the cold front as the front encountered a high-shear/low-CAPE environment within the warm sector. ||The high-shear/low-CAPE environment consisted of moderate to strong effective bulk shear of about 40 to 50 knots, 0-0.5 km AGL effective storm-relative helicity exceeding 100 meters squared per second squared, MUCAPE less than 1000 J/kg, mixed-layer LCL heights less than 1000 meters AGL, and weak DCAPE less than 500 J/kg. As a result, the QLCS consisted of a mix of low-topped supercells and multicells. Despite weak MUCAPE, the volatile kinematic environment and low LCL heights in northeast Ohio allowed some mesocyclones and mesovortices to become tornadic. A total of eight tornadoes occurred. In addition to the tornadoes, isolated straight-line wind damage happened and was likely the result of enhanced outflow accompanying mesovortices.",412
986126,TRUMBULL CO., ,10/21/2021,1720,Tornado, ,EF0,0,0,0,0,OH,EST-5, ,163341,C,155,CLE,0,0,NWS Storm Survey, ,0.08,20, , , , , ,10/21/2021,1721, , , , ,"A very brief EF0 tornado with estimated maximum winds of 80 mph moved generally east-northeastward in Johnston Township. The tornado caused tree damage along Porter Drive.","A surface low moved eastward across northern Lake Huron to the eastern shore of Georgian Bay during the afternoon through early evening of the 21st. Simultaneously, the trailing cold front swept generally eastward from western Ohio to far-southwestern New York and the Ohio/West Virginia border. A quasi-linear convective system (i.e. QLCS) accompanied the cold front as the front encountered a high-shear/low-CAPE environment within the warm sector. ||The high-shear/low-CAPE environment consisted of moderate to strong effective bulk shear of about 40 to 50 knots, 0-0.5 km AGL effective storm-relative helicity exceeding 100 meters squared per second squared, MUCAPE less than 1000 J/kg, mixed-layer LCL heights less than 1000 meters AGL, and weak DCAPE less than 500 J/kg. As a result, the QLCS consisted of a mix of low-topped supercells and multicells. Despite weak MUCAPE, the volatile kinematic environment and low LCL heights in northeast Ohio allowed some mesocyclones and mesovortices to become tornadic. A total of eight tornadoes occurred. In addition to the tornadoes, isolated straight-line wind damage happened and was likely the result of enhanced outflow accompanying mesovortices.",413
987791,JEFFERSON CO.,EMERSON,10/21/2021,1803,Tornado, ,EF1,0,0,150000,0,OH,EST-5, ,163600,C,81,PBZ,0,0,NWS Storm Survey, ,0.43,70,1,S,1,SSE,EMERSON,10/21/2021,1805,40.1652,-80.8291,40.166,-80.821,"The National Weather Service conducted a survey off Township Road|102 just southwest of Mt. Pleasant, Ohio. The damage was confined|to hardwood and softwood trees. They were either snapped at the |trunk, missing large branches, or uprooted. There was a 100 year |old oak tree that was uprooted. The only structure damage was to a|house, which loss less than 20% of its shingles. |Estimated Maximum Wind Speed...100 mph.|Estimated damage cost was provided by the local emergency manager.","A broken line of supercells, which formed along a front quickly moved through the Ohio River Valley the evening of October 21st and spun off several tornadoes. The number of tornadoes, the time of year, and the intensity (one long track EF2 tornado) will mark this event as very rare and significant for this region. ||Prior to tornado development, surface temperatures warmed into the low-mid 60s, while dew points topped out near 60F. Forecast soundings indicate 100-250 J/kg MLCAPE and a relatively straight hodograph yielding 150-225 m2/s2 0-1 km storm relative helicity. The overall quick track of the broken line and eastward propagation helped cells sustain a rotating updrafts.",414
987792,BELMONT CO.,LAMIRA,10/21/2021,1806,Tornado, ,EF1,0,0,525000,0,OH,EST-5, ,163600,C,13,PBZ,0,0,NWS Storm Survey, ,7.86,50,1,W,2,NNW,STEWARTSVILLE,10/21/2021,1809,40.029,-81.0045,40.0445,-80.8573,"The National Weather Service surveyed three touch down points in|Belmont county. The first was in the small town of Loomis where|several hardwood trees had large branches down and a tree was|uprooted. The next point was a roof that was blown off a business|and displaced nearly 150 yards behind the business. In addition, a|motor home was toppled over and landed on two sports car damaging|both of them. A shed was also destroyed at this location, which |was adjacent to the business. The last point several hardwood|trees where knocked down. Estimated Maximum Wind Speed...90mph to 95mph.|Estimated damage cost was provided by the local emergency manager.","A broken line of supercells, which formed along a front quickly moved through the Ohio River Valley the evening of October 21st and spun off several tornadoes. The number of tornadoes, the time of year, and the intensity (one long track EF2 tornado) will mark this event as very rare and significant for this region. ||Prior to tornado development, surface temperatures warmed into the low-mid 60s, while dew points topped out near 60F. Forecast soundings indicate 100-250 J/kg MLCAPE and a relatively straight hodograph yielding 150-225 m2/s2 0-1 km storm relative helicity. The overall quick track of the broken line and eastward propagation helped cells sustain a rotating updrafts.",415
988398,HARDIN CO.,ALGER,12/11/2021,306,Tornado, ,EF1,0,0,300000,0,OH,EST-5, ,163695,C,65,ILN,0,0,NWS Storm Survey, ,1.6,150,2,NNE,2,SSE,ADA,12/11/2021,310,40.7305,-83.8264,40.7405,-83.7989,"The first sign of tornadic damage was observed at a residence just southwest of the intersection of State Routes 309 and 235, where part of the roof was lifted off of a barn and multiple softwood trees were snapped and blown in multiple directions.||The tornado then strengthened as it moved northeast, causing more substantial damage at a business and a two story residence, located on opposite sides of State Route 309, near the intersection with State Route 235. At the business, two outbuildings were completely destroyed and part of the roof of another building was lifted off, with debris splatter noted on multiple sides of this building. A metal sign was also damaged and a tractor trailer was overturned on its side.||At the two story home, the roof was completely lifted off, with parts of the roof thrown in multiple directions. Several windows were broken, most likely due to metal debris from the business across the road. Two outbuildings were completely destroyed. Debris from these outbuildings and debris from the home were blown at least 0.7 miles into the field to the northeast. Multiple trees also sustained significant damage. The tornado was strongest in this area, with maximum winds of up to 110 mph.||The tornado was likely still on the ground in the field to the northeast of State Route 235, however it showed signs of weakening as it crossed Township Road 55. On Township Road 55, shingles were removed from one home, while one outbuilding had partial roof uplift and another outbuilding was moved off cinder blocks. A few trees along a grove behind the home were also snapped.||Additional minor roof damage was observed on Township Road 64. This appears to be the end of the tornado as no further damage was noted to the northeast.","Showers and thunderstorms developed during the early morning hours ahead of an approaching cold front.",416
1001372,DARKE CO.,FRENCHTOWN,03/06/2022,421,Tornado, ,EF0,0,0,150000,0,OH,EST-5, ,165651,C,37,ILN,0,0,NWS Storm Survey, ,2.87,100,1,S,3,NNE,VERSAILLES,03/06/2022,424,40.2395,-84.5174,40.2564,-84.4677,"The first signs of damage with the tornado occurred near the intersection of OH-185 and Conover Road, where minor damage to a few trees and homes occurred. The tornado moved east-northeast and caused more significant damage to a few properties on Versailles Yorkshire Road, just south of Burns Road. At one property, two large barns were leveled and roof damage was observed to other structures. A home on the southeast corner of the Versailles Yorkshire Road and Burns Road intersection had a small amount of roofing material removed, along with more extensive shingle damage and a few trees uprooted. A car at this property was moved from its parked position and a piece of plywood was embedded under the hood.||Continuing to the east-northeast, two properties on the north side of Burns Road sustained damage, along with numerous trees that were downed in a small stand of hardwoods. There was quite a bit of roof damage to outbuildings at these properties along with some minor damage to more well-built structures. One home had a notable amount of mud splatter on a south-facing garage door. Eyewitness reports and photography indicated that debris from these locations traveled over a quarter mile across the open fields.||Damage was also observed at a cluster of homes on Reed Road, just north of Burns Road. Most of the structural damage here was minor, primarily limited to fascia and siding. At least 20 to 30 trees in this area sustained damage with some of them uprooted and numerous others with large limbs snapped off. Debris from this cluster of properties was observed along a treeline across Reed Road to the east.||Additional minor tree damage occurred on Cramer Road. The last visible damage from this tornado occurred in a treeline south of Murphy Road along Swamp Creek, where a few large limbs were downed.","Showers and thunderstorms developed ahead of a low pressure system moving through the Ohio Valley. Some of the storms produced damaging winds and localized flooding.",417
1001525,SHELBY CO.,RUSSIA,03/06/2022,423,Tornado, ,EF0,0,0,100000,0,OH,EST-5, ,165651,C,149,ILN,0,0,NWS Storm Survey, ,2.52,100,3,WNW,2,N,RUSSIA,03/06/2022,425,40.2467,-84.4431,40.257,-84.3973,"Although there were some very minor signs of damage on Studer Road, the first notable damage associated with this tornado occurred at a property on the east side of Marshall Road, where one tree was damaged and part of a barn roof was removed. On the west side of Darke Shelby Road, a house had a loss of some shingles and gutters, with at least a dozen trees damaged or uprooted. On the east side of this road, another home had some minor roof damage and a few trees were downed. A barn just north of this home was leveled, with sheet metal from the barn thrown downstream over a tenth of a mile.||At a property on the west side of Simon Road, several structures were damaged and parts of two barn roofs were removed. Another barn was partially collapsed. On Miller Road, one house had a large number of shingles removed. Across Miller Road to the east, a large concrete silo was downed into a barn. Some tree damage was noted in a stand of trees east of Miller Road and south of Redmond Road.||The last visible damage occurred at a property north of Redmond Road, just west of Walzer Road. A barn at this property had a portion of the roof removed from the north facing section of the roof. At least two windows were blown out from the west side of another building at this property. No additional damage was observed east of Walzer Road.","Showers and thunderstorms developed ahead of a low pressure system moving through the Ohio Valley. Some of the storms produced damaging winds and localized flooding.",418
1004202,WARREN CO.,MIDDLEBORO,03/23/2022,1442,Tornado, ,EF0,0,0,10000,0,OH,EST-5, ,166084,C,165,ILN,0,0,NWS Storm Survey, ,1.52,50,3,NNE,4,NNE,MIDDLEBORO,03/23/2022,1444,39.3919,-84.0061,39.4079,-83.992,"The tornado initially touched down along Todd's Fork Creek south of Highway 350, where a barn collapsed. The tornado moved along Todd's Fork Creek, uprooting and snapping trees along its path and flipping a pop-up camper. The tornado crossed Highway 350 and continued along Todd's Fork Creek where a home experienced minor damage, including doors that were blown in. The tornado then crossed into Clinton County at Springhill Road and lifted in a wooded area on the east side of Springhill Road at 1445 EST.","Scattered thunderstorms developed through the afternoon hours ahead of a low pressure system moving through the Ohio Valley.",419
1004207,CLINTON CO.,CLARKSVILLE,03/23/2022,1444,Tornado, ,EF0,0,0,2000,0,OH,EST-5, ,166084,C,27,ILN,0,0,NWS Storm Survey, ,0.19,50,1,NW,1,NW,CLARKSVILLE,03/23/2022,1445,39.4079,-83.992,39.4101,-83.99,"The tornado initially touched down along Todd's Fork Creek south of Highway 350 in Warren County at 1442 EST.  The tornado crossed into Clinton County at Springhill Road and quickly lifted in a wooded area on the east side of Springhill Road where some minor tree damage occurred.","Scattered thunderstorms developed through the afternoon hours ahead of a low pressure system moving through the Ohio Valley.",420
1016694,VAN WERT CO.,CONVOY,03/23/2022,1631,Tornado, ,EFU,0,0,0,0,OH,EST-5, ,167968,C,161,IWX,0,0,Emergency Manager, ,0.28,20,3,N,3,N,CONVOY,03/23/2022,1633,40.9651,-84.7032,40.9681,-84.6996,"Emergency management officials relayed video footage of a landspout over an open, empty field. No damage occurred, resulting in an EF-U rating.","Clearing ahead of a weak trough allowed for modest instability as well as limited shear. A few thunderstorms produced hail approaching or briefly exceeding severe levels. In addition, a landspout was observed in Van Wert county.",421
1007618,HURON CO.,CELERYVILLE,03/23/2022,1711,Tornado, ,EF0,0,0,5000,0,OH,EST-5, ,166570,C,77,CLE,0,0,NWS Storm Survey, ,0.81,100,4,WSW,4,WSW,CELERYVILLE,03/23/2022,1713,41.009,-82.8065,41.0181,-82.7967,"An EF0 tornado occurred in Richmond Township. The tornado began south of Coder Road. As the tornado moved northeastward, it damaged a metal barn, pushed a 5th wheel trailer, and caved-in garage doors at a farmstead along Coder Road. The tornado advanced farther northeastward, crossed Bigham Road, and dissipated soon thereafter. Debris were deposited along Bigham Road.","The warm sector shrunk across northwestern and north-central OH during the early evening of the 23rd as an occluded low drifted northeastward across the Chicago area. Simultaneously, the trailing cold front swept eastward across the western-half of OH and overtook more of a slow-moving warm front draped southeastward across western Lake Erie and northeast OH. A broken band of multicellular showers and thunderstorms in vicinity of the cold front propagated eastward while individual cells raced northeastward in an environment exhibiting strong effective bulk shear, and weak MUCAPE and DCAPE, respectively. Abundant low-level moisture contributed to low mixed-layer LCL heights, while significant veering and strengthening of low-level flow with height yielded large surface-based ESRH. As a result, a QLCS tornado and a couple damaging wind gusts occurred.",422
1013044,LORAIN CO.,NORTH EATON,04/25/2022,1322,Tornado, ,EF0,0,0,20000,0,OH,EST-5, ,167379,C,93,CLE,0,0,NWS Storm Survey, ,0.08,75,1,SSE,1,SSE,NORTH EATON,04/25/2022,1323,41.3081,-81.9736,41.3089,-81.9725,"A very brief EF-0 tornado with estimated peak winds of 80 mph impacted Eaton Township. The tornado damaged several buildings and vehicles as it moved northeastward through an industrial park along East Commerce Way. The damage included pieces of a roof that were peeled off an industrial building.","An occluded low drifted north-northeastward over James Bay and allowed its trailing cold front to sweep eastward across northern Ohio during the morning through mid-afternoon of the 25th. A line of showers and thunderstorms accompanied the cold front as the front encountered a warm sector with weak to moderate MUCAPE and moderate to strong effective bulk shear. A bow echo within the line produced a concentrated swath of straight-line wind damage from Huron County east-northeastward to Ashtabula County. In addition, a brief tornado occurred within the bow echo as it traversed eastern Lorain County. Surface-based vertical vorticity induced by low-level horizontal wind shear along the Lake Erie lake breeze front was likely ingested by an updraft and subsequently stretched to tornado-strength via low-level convergence at the updraft's base.",423
1021176,HANCOCK CO.,MT CORY,05/03/2022,1631,Tornado, ,EF0,0,0,42500,0,OH,EST-5, ,168587,C,63,CLE,0,0,NWS Storm Survey, ,7.07,25,2,ENE,1,SSW,(FDY)FINDLAY ARPT,05/03/2022,1640,40.9429,-83.7853,41.0121,-83.6854,"An EF-0 tornado with estimated peak winds of 80 mph began about a half-mile south of Rawson. As the tornado moved northeastward, it ripped off the metal roof from a barn and wood beams were snapped and driven into the ground. A separate barn was destroyed, several power poles were snapped, and several trees were downed. The tornado ended about a quarter-mile west of the Findlay Airport.","As a surface low moved northeastward across northwestern Ohio and toward central Lake Erie, a warm front extending southeastward from the low moved northeastward toward northeast Ohio and northwest Pennsylvania, while the trailing cold front swept eastward across western Ohio during the early through mid-evening of the 3rd. A bow echo within the warm sector travelled northeastward across portions of northwestern and north-central Ohio. This bow echo generated damaging wind gusts, ping pong ball-size hail, and a couple QLCS tornadoes. The warm sector was characterized by weak to moderate MUCAPE, mixed layer LCL's less than 1000 meters AGL, moderate to strong effective bulk shear, and large surface-based ESRH near 150 meters squared per second squared.",424
1021178,HURON CO.,HUNTS CORNER,05/03/2022,1736,Tornado, ,EF1,0,0,50000,0,OH,EST-5, ,168587,C,77,CLE,0,0,NWS Storm Survey, ,0.43,50,1,ESE,2,ESE,HUNTS CORNER,05/03/2022,1737,41.2123,-82.7489,41.2155,-82.7418,"An EF-1 tornado with estimated peak winds of 90 mph began along Sand Hill Road and downed two trees. As the tornado continued moving northeastward, it lofted two grain bins and dropped the bins 200 yards northeast of their fittings. The tornado then crossed Frink Run and subsequently downed a large pine tree before dissipating.","As a surface low moved northeastward across northwestern Ohio and toward central Lake Erie, a warm front extending southeastward from the low moved northeastward toward northeast Ohio and northwest Pennsylvania, while the trailing cold front swept eastward across western Ohio during the early through mid-evening of the 3rd. A bow echo within the warm sector travelled northeastward across portions of northwestern and north-central Ohio. This bow echo generated damaging wind gusts, ping pong ball-size hail, and a couple QLCS tornadoes. The warm sector was characterized by weak to moderate MUCAPE, mixed layer LCL's less than 1000 meters AGL, moderate to strong effective bulk shear, and large surface-based ESRH near 150 meters squared per second squared.",425
1022955,DARKE CO.,GORDON,06/08/2022,1642,Tornado, ,EF1,0,0,100000,0,OH,EST-5, ,168864,C,37,ILN,0,0,NWS Storm Survey, ,2.45,125,1,ENE,4,E,GORDON,06/08/2022,1646,39.9384,-84.4772,39.9372,-84.431,"The tornado touched down in open farm fields to the west of Schnorf-Jones Road and immediately intensified and hit a farm, heavily damaging barns and outbuildings.  The tornado continued east and crossed Red River-West Grove Road, where another farm was struck. At this location, a house received roof damage and several barns were damaged. The tornado lifted in a field east of Highway 49.  Several people witnessed the tornado on the ground in this area, including video footage of debris being lifted from the ground.||Damage at the first farmstead was consistent with wind speeds of around 100 mph, or EF-1 damage. The second farmstead sustained damage consistent with wind speeds of around 75 mph.","Thunderstorms developed during the afternoon hours ahead of a low pressure system moving through the region. Many of the storms became severe, leading to damaging wind and a few tornadoes.",426
1022958,MIAMI CO.,WEST MILTON,06/08/2022,1653,Tornado, ,EF2,0,0,1000000,0,OH,EST-5, ,168864,C,109,ILN,0,0,NWS Storm Survey, ,13.75,150,2,W,3,SW,ALCONY,06/08/2022,1716,39.9692,-84.362,39.9922,-84.104,"The tornado touched down west of West Milton in open farmland and was only loosely in contact with the ground as it traveled east through West Milton. Only minor tree damage was seen for the first few miles of the track, with the vast majority of the tree damage being broken limbs and a few uprooted trees.||As the tornado moved through the Nashville area and toward Tipp City, it began to strengthen and caused EF-1 category wind damage to trees, power poles, and residences along West Kessler Cowlesville Road, especially near its intersection with Peters Road.||As the tornado approached Interstate 75, it strengthened further and directly hit several large industrial warehouse buildings on both the east side and west sides of the Interstate.  On the west side of the Interstate, a large warehouse suffered considerable roof damage and a complete collapse of an exterior wall. Several empty semi trailers were overturned or rolled. In this area, damage was consistent with wind speeds of around 120 mph, or EF-2 damage. ||The tornado continued across the Great Miami River into rural farmland where the intensity quickly decreased and damage to trees and outbuildings was consistent with EF-0 or low-end EF-1 damage. The tornado then lifted south-southeast of Casstown.","Thunderstorms developed during the afternoon hours ahead of a low pressure system moving through the region. Many of the storms became severe, leading to damaging wind and a few tornadoes.",427
1023260,CLARK CO.,NORTH HAMPTON,06/08/2022,1723,Tornado, ,EF1,0,0,500000,0,OH,EST-5, ,168864,C,23,ILN,0,0,NWS Storm Survey, ,16.92,200,3,W,3,ESE,MOOREFIELD,06/08/2022,1751,39.9734,-83.9863,39.9598,-83.6673,"Initial EF-0 damage consisting of snapped tree limbs and minor outbuilding damage began along Liberty Road in western Clark County.  Intermittent tree and outbuilding damage then continued east, eventually crossing Shrine Road near its intersection with Ebersole Road.  A barn was also damaged at this location.||Continuing east, the tornado strengthened to EF-1 intensity and widened to nearly 200 yards as it moved through neighborhoods along Ballentine Pike, Delrey Road and Fox Hollow Road.  Hundreds of trees were snapped or uprooted along this section of the path and several homes suffered damage due to partial uplift. The tornado remained EF-1 intensity as it crossed St. Paris Pike, eventually crossing directly through the Springfield Country Club where dozens of trees were uprooted.||The tornado continued east through the Edgewood Farms neighborhood and produced tree and minor outbuilding damage. Damage continued into the southern end of Buck Creek State Park. The main entrance to the park was closed due to several large trees uprooted along the main drive. The tornado crossed the southern end of the reservoir and then produced tree damage along Grant Road.||Continuing east, the tornado caused minor damage to a residence and barn on Mahar Road near its intersection with Yeazall Road.  Additional tree damage could be seen across a field east of Mahar Road but no additional damage was noted east of there.","Thunderstorms developed during the afternoon hours ahead of a low pressure system moving through the region. Many of the storms became severe, leading to damaging wind and a few tornadoes.",428
1023317,CHAMPAIGN CO.,LIPPINCOTTS,06/08/2022,1742,Tornado, ,EF0,0,0,150000,0,OH,EST-5, ,168864,C,21,ILN,0,0,NWS Storm Survey, ,5.69,150,1,ESE,1,NW,CABLE,06/08/2022,1752,40.17,-83.7498,40.1768,-83.6424,"Initial EF-0 damage began on West Herr Road near North US Highway 68. Several large tree branches measuring between 3-8 inches were  snapped. The adjacent home toward the east had four large hardwood trees downed, several of which were snapped at the trunk.  Additionally, this home and unattached garage had siding ripped off. Continuing 1.7 miles northeast, the property at the intersection of Kennard-Kingscreek Road and Game Farm Road received EF-0 damage. At this location, numerous hardwood trees were snapped at the trunk, a metal garage door was bent, a barn door track was ripped from the barn, and a shed was rolled onto its side.||The tornado continued eastward and broke additional tree limbs along Kennard-Kingscreek Road. Farther down the road, a barn was completely destroyed with the roof caving in and one of the supporting walls thrown 15 yards to the north. Next door to this location, several large hardwood trees were uprooted. Farther northeast, down Kennard-Kingscreek Road, a front porch was completely separated from the home and had large 20 foot pieces of structure thrown as far as 50 to 70 yards away. The damage path continued past North Ludlow Road, down South Kennard Road, where metal roofing was lifted off of a barn. More damage was found along a tree line off of Dog Leg Road, where numerous tree branches were snapped and trees were uprooted. The last known damage from the tornado occurred along State Route 296, where several trees were downed.","Thunderstorms developed during the afternoon hours ahead of a low pressure system moving through the region. Many of the storms became severe, leading to damaging wind and a few tornadoes.",429
1023357,BROWN CO.,SARDINIA,06/08/2022,1807,Tornado, ,EF0,0,0,40000,0,OH,EST-5, ,168864,C,15,ILN,0,0,NWS Storm Survey, ,2.1,80,1,WNW,2,ENE,SARDINIA,06/08/2022,1810,39.0044,-83.8102,39.0122,-83.7723,"Widespread minor tree damage was observed throughout Sardinia and in surrounding areas. Much of this is believed to have been caused by straight line winds of around 60 to 70 mph.||However, a more concentrated corridor of damage was also observed, and this damage was caused by a tornado. The first tornadic damage was observed near the intersection of Hope Lane and Purdy Road, where tree damage extended into a neighborhood south of Charles Street. The most significant tree damage was observed on Oakdale Avenue. A stand of softwood trees was heavily damaged with numerous trees snapped off. Further east, behind some houses, several large hardwood trees were uprooted. These trees were found to be laying in different directions.||Additional tree damage was also observed on a consistent path to the east that crossed State Route 32, Siteman Road, and Katterman Road. No additional damage was found east of Katterman Road. Based on the tree damage found on Oakdale Avenue, the strongest winds in this tornado were estimated to be 75 mph.","Thunderstorms developed during the afternoon hours ahead of a low pressure system moving through the region. Many of the storms became severe, leading to damaging wind and a few tornadoes.",430
1023422,HOCKING CO.,HAYNES,06/08/2022,1816,Tornado, ,EF2,0,0,50000,0,OH,EST-5, ,168864,C,73,ILN,0,0,NWS Storm Survey, ,5.47,700,5,SW,4,SSW,SOUTH BLOOMINGVILLE,06/08/2022,1825,39.3748,-82.7371,39.3666,-82.6353,"The first damage observed from this tornado was near the main entrance to Tar Hollow State Park along State Route 327. A few trees were downed and there was evidence of a few snapped trees up the hillside to the west. More significant damage was observed on East Fork Road, where a wide swath of trees were both uprooted and snapped. These trees were of several varieties, including hardwood and softwood.||The most significant damage was observed along Narrows Road. The hills to the east of Narrows Road exhibited near-total decimation of the tree canopy, including some spots where virtually every tree was snapped or uprooted. This swath of damage was about four tenths of a mile wide. Along Narrows Road, tree damage was severe enough that work crews continued to clear the area two days after the storm. East of Narrows Road at 1825EST, 4.1 miles south southwest of South Bloomingville, the tornado continued into Vinton County (see Storm Data for Ohio, Southeast).","Thunderstorms developed during the afternoon hours ahead of a low pressure system moving through the region. Many of the storms became severe, leading to damaging wind and a few tornadoes.",431
1020811,VINTON CO.,EAGLE MILLS,06/08/2022,1825,Tornado, ,EF1,0,0,500,0,OH,EST-5, ,168580,C,163,RLX,0,0,NWS Storm Survey, ,3.63,300,4,NE,3,WSW,HUE,06/08/2022,1830,39.3666,-82.6353,39.3591,-82.5681,"A tornado continued from Hocking County into Vinton County. The tornado uprooted and snapped numerous hardwood trees across northern Vinton County from Macedonia Road eastward to Goosecreek Road. The tornado lifted between Goosecreek Road and Locust Grove Road.","A cold front accompanying a low pressure system swept through southeast Ohio on the afternoon and evening of June 8th. Strong to severe thunderstorms preceded the frontal passage, which imposed wind damage, large hail, an instance of flash flooding, and three areas ravaged by a tornado. These were confirmed to have occurred in Vinton County with numerous uprooted trees within the damage path.",432
1020812,VINTON CO.,HOPE,06/08/2022,1845,Tornado, ,EF1,0,0,1500,0,OH,EST-5, ,168580,C,163,RLX,0,0,NWS Storm Survey, ,0.42,200,0,WNW,0,NNE,HOPE,06/08/2022,1846,39.3316,-82.3533,39.3345,-82.3464,"A swath of trees with signs of convergence/rotation occurred on the northwest side of the ridge between Lake Hope and the Lake Hope State Park Lodge and Cabins. Multiple large healthy trees, including Oak and Hickory, were snapped and uprooted. A tree on the outer edge of the damage path fell onto a cabin causing minor damage.","A cold front accompanying a low pressure system swept through southeast Ohio on the afternoon and evening of June 8th. Strong to severe thunderstorms preceded the frontal passage, which imposed wind damage, large hail, an instance of flash flooding, and three areas ravaged by a tornado. These were confirmed to have occurred in Vinton County with numerous uprooted trees within the damage path.",433
